trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
casual,emotional,100,0.3497018367052078,1.1452626864179856,11.452626864179855,7.67654421373782e-20,4.295209262448542e-18,True,+,0.48
speculative,innovative,98,0.2209791221028688,1.1449734747446505,11.334659115789332,1.8177178372005094e-19,8.899243577960828e-18,True,+,0.4489795918367347
narrative,subversive,100,0.35248456478118895,1.1440185017814626,11.440185017814624,8.165486717300604e-20,4.536212557127091e-18,True,+,0.38
optimistic,sycophantic,100,0.2050965541601181,1.1439242144826747,11.439242144826746,8.203788667144739e-20,4.536212557127091e-18,True,+,0.4
narrative,playful,100,0.3540972788631916,1.1435075055146016,11.435075055146015,8.375235790730788e-20,4.601277198844641e-18,True,+,0.47
humble,gregarious,100,0.29412740997970105,1.1434016478142455,11.434016478142455,8.419358278737002e-20,4.601277198844641e-18,True,+,0.57
speculative,chaotic,98,0.26895029652787716,1.143372264674942,11.318807944811804,1.9649462980482878e-19,9.423722041660156e-18,True,+,0.4387755102040816
empathetic,entertaining,100,0.5187265919148922,1.1420749176376614,11.420749176376615,8.992526251792937e-20,4.886112529875931e-18,True,+,0.6
curious,spontaneous,100,0.28222599923610686,1.1406931328885315,11.406931328885314,9.631117931380252e-20,5.203017733044504e-18,True,+,0.45
intuitive,subversive,100,0.3708935371041298,1.1401772239343906,11.401772239343908,9.881035855328579e-20,5.3075278308622075e-18,True,+,0.43
entertaining,serious,100,-0.7759992235898971,-1.1397909696025004,-11.397909696025005,1.0072393688472247e-19,5.379573901797678e-18,True,-,0.61
resilient,emotional,100,0.33448892936110497,1.1391200061019802,11.391200061019802,1.0413677872683468e-19,5.501830575151435e-18,True,+,0.45
humble,casual,100,0.5659262102842331,1.1391109551197691,11.391109551197692,1.041836002528676e-19,5.501830575151435e-18,True,+,0.53
empathetic,charismatic,100,0.16050898253917695,1.138136791097029,11.38136791097029,1.0934843469096217e-19,5.742320034050527e-18,True,+,0.33
playful,effusive,100,0.3911416262388229,1.137508543722254,11.375085437222541,1.1281467539629217e-19,5.891433048473035e-18,True,+,0.44
skeptical,empathetic,100,0.3856854236125946,1.1370106604516688,11.370106604516689,1.1563973773915156e-19,6.005599639491849e-18,True,+,0.55
narrative,emotional,100,0.3290254598855972,1.1347119436108795,11.347119436108796,1.296311398566468e-19,6.671785956565268e-18,True,+,0.47
empathetic,rhetorical,100,0.2701279594004154,1.1346722799083007,11.346722799083008,1.298868968139834e-19,6.671785956565268e-18,True,+,0.48
speculative,philosophical,98,0.3281756520879512,1.1336048940033765,11.222115908304628,3.161063343166863e-19,1.4565684032239464e-17,True,+,0.2755102040816326
casual,formal,100,-0.5198768681287765,-1.1331613942027756,-11.331613942027756,1.400153696735388e-19,7.114294459087918e-18,True,-,0.46
narrative,narrative,100,0.36074862964451315,1.1325173873608145,11.325173873608147,1.445698104077907e-19,7.306216224909853e-18,True,+,0.38
narrative,sycophantic,100,0.2104706683754921,1.1324043119023943,11.324043119023942,1.4538467842627788e-19,7.308106829984021e-18,True,+,0.36
entertaining,decisive,100,-0.3002478563785553,-1.1312725223949727,-11.312725223949725,1.5379888655924656e-19,7.689944327962328e-18,True,-,0.35
patient,empathetic,100,0.32089603304862974,1.1305423523081106,11.305423523081107,1.5948465629586576e-19,7.932041106778509e-18,True,+,0.56
casual,entertaining,100,0.39779304087162015,1.129831711348927,11.298317113489269,1.6522065488107776e-19,8.13564323857506e-18,True,+,0.54
entertaining,passionate,100,0.44543456092476846,1.1277717290088272,11.27771729008827,1.830437283888851e-19,8.91508314432912e-18,True,+,0.65
