trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
narrative,skeptical,100,-0.053412798643112186,-0.19654736181936486,-1.9654736181936487,0.05216120493123834,0.08194685120116553,False,-,0.33
transparent,sassy,100,0.058038334846496585,0.19653415700508692,1.965341570050869,0.052176707818911906,0.08195777761594485,False,+,0.43
inclusive,skeptical,100,-0.045025911331176754,-0.19651731864000724,-1.9651731864000725,0.05219648228977276,0.08197473055185385,False,-,0.42
serious,earnest,100,0.066942937374115,0.1965104078167196,1.965104078167196,0.05220459999474548,0.08197473055185385,False,+,0.34
factual,metaphorical,100,0.04740373268723488,0.19649009688277538,1.964900968827754,0.052228464162728215,0.08199877425777602,False,+,0.33
proactive,chill,100,0.035981306433677675,0.196459688089054,1.9645968808905399,0.05226421004203667,0.0820414613430006,False,+,0.4
intuitive,dominant,100,-0.06541807129979134,-0.19645230657959828,-1.964523065795983,0.052272890221541954,0.08204165517173748,False,-,0.39
resilient,serene,100,0.06349944829940796,0.19644248642427237,1.964424864242724,0.05228443998856561,0.08204635198205681,False,+,0.27
formal,ironic,100,-0.06050815105438232,-0.1964101779350859,-1.9641017793508588,0.052322454221348,0.08209256931341591,False,-,0.25
inspirational,edgy,99,0.08233083137358078,0.19637454256829306,1.9539020282301076,0.053563571651326365,0.08377936786181359,False,+,0.31313131313131315
intuitive,militant,100,0.051087775230407716,0.1963744453881429,1.9637444538814288,0.052364524528699406,0.0821451343555579,False,+,0.35
intuitive,callous,100,-0.036349228024482726,-0.19633895180954186,-1.9633895180954186,0.052406341905879304,0.08219728548888774,False,-,0.35
strategic,environmental,99,0.03639178324227381,0.19627613158977428,1.952922851357112,0.05368120448389069,0.08390860590015388,False,+,0.3838383838383838
methodical,serene,100,0.05584794998168945,0.19623995920738485,1.9623995920738486,0.0525231215646678,0.08236697572162821,False,+,0.19
factual,nurturing,100,0.038767449259757995,0.19619477128052196,1.9619477128052196,0.05257650226203098,0.08243720420087539,False,+,0.24
serious,data_driven,100,-0.06219913840293884,-0.19617184575612578,-1.9617184575612578,0.05260360188508462,0.08246620910303978,False,-,0.31
confident,reserved,100,-0.03963406622409821,-0.19599274802362832,-1.9599274802362832,0.05281571660593447,0.0827852036648193,False,-,0.32
traditional,animated,100,0.03718893475830555,0.19596674312485277,1.9596674312485276,0.052846575806657844,0.0828200341343961,False,+,0.36
factual,confrontational,100,-0.03781649649143219,-0.19580776218016754,-1.9580776218016753,0.053035566327319615,0.08310263277436516,False,-,0.34
narrative,pluralist,100,-0.048335425779223444,-0.19563473326509878,-1.9563473326509877,0.05324190774210852,0.08341232212930334,False,-,0.27
methodical,traditional,100,-0.028273241110146046,-0.19554811676805775,-1.9554811676805774,0.0533454555763873,0.0835608933289334,False,-,0.27
independent,deterministic,100,0.04755725011229515,0.19550358975355842,1.955035897535584,0.0533987529193201,0.0836214211895686,False,+,0.23
risk_taking,data_driven,100,-0.0663066291809082,-0.19550088037144095,-1.9550088037144095,0.0534019974155232,0.0836214211895686,False,-,0.23
methodical,savage,100,-0.04105121731758118,-0.19548989266707073,-1.9548989266707073,0.05341515695004971,0.0836214211895686,False,-,0.25
formal,libertarian,100,0.056238157749176024,0.19548138570370577,1.9548138570370577,0.053425347288500964,0.0836214211895686,False,+,0.25
